Stim,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_mean,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
Novel,Monday,29/07/2019,B,2,female,Whi.Pur,1,1,HA_C1,Control,a7376,NA,1403.61,7.79803,19.0019,42754.3,0.119997,0.239994,13.1197,1.67996,34.2391,35.5191,7.27982,40.319,25.7594,22.0794,37.5991,95.7576,46.6388,179.995,170.876
Novel,Monday,29/07/2019,H,8,male,Blu.Yel,1,2,HA_C1,Control,a7002,NA,1338.3,7.4352,16.0686,36154.2,8.00E-02,0.079998,41.599,26.4793,16.3196,20.3995,18.9595,23.0394,17.9995,15.1996,83.0379,50.4787,46.4788,179.995,176.236
Novel,Monday,29/07/2019,B,2,female,Gre.Gre,2,1,HA_C1,Control,a7698,NA,915.335,5.08532,8.02309,18051.9,1.00E-01,0.79998,7.43981,142.956,2.63993,3.03992,4.95988,3.43991,11.1197,4.39989,152.476,8.47979,19.0395,179.995,134.557
Novel,Monday,29/07/2019,H,8,male,Red.Ora,2,2,HA_C1,Control,a7614,NA,1684.61,9.35919,16.8974,38019.1,-,0,18.3195,59.1185,11.9197,13.4397,19.5995,13.7597,29.0393,14.7996,86.1578,34.6391,59.1985,179.995,170.956
Novel,Monday,29/07/2019,B,2,male,Gre.Yel,3,1,HA_C1,Control,a6859,NA,1713.63,9.52041,17.8859,40243.3,0.106664,0.319992,23.7594,29.0393,19.4395,19.6795,26.7993,24.4794,18.7195,18.0795,68.0783,54.0786,57.8386,179.995,174.156
Novel,Monday,29/07/2019,H,8,female,Pin.Bro,3,2,HA_T1,Treatment,a7697,NA,674.805,3.74901,18.8455,42402.4,53.4787,106.957,9.75976,11.6797,6.39984,4.63988,14.1596,66.1583,6.55984,60.6385,85.5179,16.3196,78.158,179.995,68.2383
Novel,Monday,29/07/2019,B,2,male,Bla._,4,1,HA_T1,Treatment,a7599,NA,1098.33,6.10196,27.6578,62230,8.00E-02,0.079998,5.75986,2.71993,16.7996,7.19982,66.3983,7.9998,42.5589,30.5592,12.9597,35.5991,131.437,179.995,159.276
Novel,Monday,29/07/2019,H,8,female,_.Red,4,2,HA_T1,Treatment,a7319,NA,1220.42,6.78029,16.1835,36412.9,0.119997,0.239994,43.5989,43.1989,8.79978,6.39984,12.9597,13.5997,41.599,9.83975,97.5976,21.5195,60.8785,179.995,160.156
Novel,Monday,29/07/2019,B,2,female,Gre.Gre,5,1,HA_T1,Treatment,a7292,NA,1338.4,7.43575,15.1462,34078.9,-,0,0,0,41.679,72.0782,0,60.1585,0,6.07985,30.1592,148.556,1.27997,179.995,176.876
Novel,Monday,29/07/2019,H,8,male,Bro.Whi,5,2,HA_T1,Treatment,a7723,NA,1564.66,8.69276,17.6559,39725.8,-,0,42.3989,21.8395,11.5997,16.1596,28.0793,19.7595,24.9594,15.1996,77.3581,39.359,63.2784,179.995,176.236
Novel,Monday,29/07/2019,B,2,female,Blu.Yel,6,1,HA_C2,Control,a6881,NA,1818.93,10.1054,15.5855,35067.4,-,0,25.0394,51.0387,14.5596,15.0396,16.6396,18.3995,23.5194,15.7596,87.2778,42.5589,50.1587,179.995,174.316
Novel,Monday,29/07/2019,H,8,male,Gre.Gre,6,2,HA_C2,Control,a7688,NA,1387.18,7.70674,22.5058,50638,-,0,23.0394,19.7595,11.9197,11.3597,30.3192,11.8397,54.9586,16.7996,50.3187,32.8792,96.7976,179.995,171.836
Novel,Monday,29/07/2019,B,2,male,Red.Bro,7,1,HA_C2,Control,a7474,NA,1442.94,8.01655,19.6299,44167.2,8.00E-02,0.159996,23.2794,44.8789,6.71983,8.39979,34.3191,8.95978,39.359,14.0796,73.9182,22.1594,83.9179,179.995,169.116
Novel,Monday,29/07/2019,H,8,male,Pur.Blu,7,2,HA_C2,Control,a7163,NA,1428.39,7.9357,19.826,44608.4,8.00E-02,0.079998,24.5594,37.999,13.1197,12.5597,26.0793,14.5596,35.3591,15.7596,73.0382,35.5991,71.3582,179.995,165.196
Novel,Monday,29/07/2019,B,2,male,Ora.Pin,8,1,HA_C2,Control,a7408,NA,1390.89,7.72734,12.2959,27665.9,-,0,67.7583,24.0794,11.6797,13.8397,11.5197,30.3192,6.15985,14.6396,115.117,36.8791,27.9993,179.995,177.116
Novel,Monday,29/07/2019,H,8,male,Gre.Whi,8,2,HA_T2,Treatment,a6833,NA,1674.47,9.30287,18.8316,42371.1,8.00E-02,0.079998,22.6394,30.3992,18.7195,17.5996,20.8795,17.5196,33.9992,18.2395,64.6384,48.4788,66.8783,179.995,175.676
Novel,Monday,29/07/2019,B,2,male,Ora.Yel,9,1,HA_T2,Treatment,a7411,NA,1281.67,7.12057,11.1642,25119.4,-,0,62.5584,52.0787,5.75986,8.23979,12.5597,21.1995,12.1597,5.43986,130.797,20.8795,28.3193,179.995,171.836
Novel,Monday,29/07/2019,H,8,female,Red.Ora,10,2,HA_T2,Treatment,a7089,NA,1390.43,7.72482,16.5415,37218.3,-,0,25.0394,40.559,17.5196,19.9195,23.3594,23.3594,13.8397,16.3996,80.638,51.0387,48.3188,179.995,171.916
Novel,Monday,29/07/2019,B,2,male,Blu.Bla,11,1,HA_T2,Treatment,a7461,"RE-RUN, Covers fell down towards end, may exclude",1530.71,8.50415,25.2655,56847.3,0.319992,0.319992,9.27977,9.43976,18.6395,15.0396,44.0789,8.23979,52.7187,22.5594,23.6794,43.3589,112.957,179.995,172.716
Novel,Monday,29/07/2019,H,8,female,Blu.Ora,11,2,HA_T2,Treatment,a6883,"RE-RUN, Covers fell down towards end, may exclude",1858.61,10.3259,9.59568,21590.3,-,0,46.3988,77.5981,9.67976,10.5597,8.0798,18.3995,1.59996,7.67981,137.277,28.1593,14.5596,179.995,174.796
Novel,Tuesday,30/07/2019,B,2,female,Pin.Blu,1,1,HA_C3,Control,a7552,NA,1055.39,5.86342,15.1069,33990.5,0.159996,0.319992,26.3993,66.1583,9.43976,9.43976,14.0796,15.8396,28.8793,9.75976,102.157,28.6393,49.1988,179.995,159.596
Novel,Tuesday,30/07/2019,H,8,female,Red.Pin,1,2,HA_C3,Control,a7044,NA,1916.03,10.6449,17.9785,40451.5,8.00E-02,0.079998,19.3595,57.5986,12.3997,11.0397,23.4394,12.7997,30.3192,13.0397,85.6779,31.2792,63.0384,179.995,169.756
Novel,Tuesday,30/07/2019,B,2,female,Red.Red,2,1,HA_C3,Control,a7497,NA,1319.89,7.33289,17.3482,39033.4,-,0,41.039,19.2795,16.6396,15.0396,22.5594,24.1594,24.4794,16.7996,78.238,43.5189,58.2385,179.995,174.316
Novel,Tuesday,30/07/2019,H,8,female,Blu.Pur,2,2,HA_C3,Control,a6813,NA,1518.67,8.43728,14.0823,31685.2,8.00E-02,0.159996,17.0396,82.9579,9.83975,8.87978,18.1595,10.4797,21.0395,11.5997,106.877,26.1593,46.9588,179.995,163.276
Novel,Tuesday,30/07/2019,B,2,female,Blu.Gre,3,1,HA_C3,Control,a6885,NA,741.928,4.12193,28.0886,63199.4,20.5115,102.557,9.75976,1.35997,5.11987,2.63993,79.758,14.9596,60.7185,5.67986,22.9594,12.3197,144.716,179.995,69.0383
Novel,Tuesday,30/07/2019,H,8,male,Yel.Pin,3,2,HA_T3,Treatment,a6996,NA,1119.37,6.21887,29.5274,66436.6,0.125711,0.879978,6.87983,19.1995,4.39989,3.9199,7.59981,4.55989,129.277,4.1599,29.3593,11.1197,139.517,179.995,140.876
Novel,Tuesday,30/07/2019,B,2,female,Ora.Pin,4,1,HA_T3,Treatment,a7556,NA,1548.19,8.60129,21.7741,48991.7,-,0,20.9595,9.59976,18.9595,20.6395,35.8391,20.0795,31.2792,22.6394,42.0789,55.1186,82.7979,179.995,173.916
Novel,Tuesday,30/07/2019,H,8,male,Pin.Pur,4,2,HA_T3,Treatment,a6842,NA,1121.15,6.22879,8.40552,18912.4,8.00E-02,0.079998,40.079,104.157,4.79988,5.11987,3.9999,12.8797,4.0799,4.87988,153.036,15.5196,11.4397,179.995,164.396
Novel,Tuesday,30/07/2019,B,2,male,Blu.Pin,5,1,HA_T3,Treatment,a6882,NA,1869.03,10.3837,15.207,34215.7,-,0,30.8792,38.879,15.3596,15.3596,23.3594,25.5994,12.9597,17.5996,86.4778,45.5989,47.9188,179.995,174.076
Novel,Tuesday,30/07/2019,H,8,female,Gre.Bro,5,2,HA_T3,Treatment,a7296,NA,4.92823,0.0273798,9.63603,21681.1,179.995,179.995,0,0,0,0,0,179.995,0,0,179.995,0,0,179.995,0
Novel,Tuesday,30/07/2019,B,2,male,Whi.Ora,6,1,HA_C4,Control,a7184,NA,1670.23,9.27929,22.0512,49615.2,-,0,21.4395,10.7997,16.1596,16.4796,48.8788,18.0795,28.0793,20.0795,44.1589,43.5189,92.3177,179.995,171.836
Novel,Tuesday,30/07/2019,H,8,male,Pur.Blu,6,2,HA_C4,Control,a7737,NA,1439.3,7.99633,13.486,30343.4,-,0,51.2787,43.1189,10.6397,12.3197,16.3996,24.1594,11.9997,10.0797,111.677,32.6392,35.6791,179.995,176.796
Novel,Tuesday,30/07/2019,B,2,female,Bro._,7,1,HA_C4,Control,a7367,NA,1434.51,7.96972,17.6578,39730,0.159996,0.159996,35.3591,33.9992,11.9197,12.6397,18.3995,18.9595,35.2791,13.4397,81.918,34.9591,63.1184,179.995,168.636
Novel,Tuesday,30/07/2019,H,8,female,Pur._,7,2,HA_C4,Control,a6930,NA,1282.62,7.12582,13.1836,29663.1,8.00E-02,0.159996,38.159,66.4783,9.67976,10.6397,11.1997,15.0396,21.6795,7.11982,115.197,27.2793,37.5191,179.995,161.596
Novel,Tuesday,30/07/2019,B,2,female,Bro.Whi,8,1,HA_C4,Control,a7438,NA,1187.92,6.5997,30.4101,68422.6,35.4391,35.4391,0,0,1.75996,0,132.237,0,18.5595,27.4393,0,6.23984,173.756,179.995,127.117
Novel,Tuesday,30/07/2019,H,8,male,Gre.Gre,8,2,HA_T4,Treatment,a6869,NA,1211.42,6.73025,11.9898,26977,8.00E-02,0.079998,40.159,70.5582,7.43981,9.43976,17.8396,17.1996,6.71983,10.6397,122.237,25.1994,32.5592,179.995,171.116
Novel,Tuesday,30/07/2019,B,2,female,Bro.Whi,9,1,HA_T4,Treatment,a7358,NA,1514.8,8.41575,25.451,57264.9,-,0,14.3996,10.7997,10.3197,12.2397,22.8794,15.2796,82.3179,11.7597,35.4391,31.0392,113.517,179.995,163.196
Novel,Tuesday,30/07/2019,H,8,female,Ora.Gre,9,2,HA_T4,Treatment,a7061,NA,2158.25,11.9906,14.8379,33385.2,4.50655,13.5197,21.0395,67.9983,11.0397,9.91975,31.4392,13.4397,5.91985,19.1995,98.0775,30.1592,51.7587,179.995,153.276
Novel,Tuesday,30/07/2019,B,2,male,_.Red,10,1,HA_T4,Treatment,a8057,NA,1657.21,9.20693,15.9342,35851.9,-,0,30.8792,47.4388,9.83975,14.2396,25.4394,19.3595,20.3995,12.3997,90.7177,34.4791,54.7986,179.995,171.676
Novel,Tuesday,30/07/2019,H,8,male,_.Bla,10,2,HA_T4,Treatment,a6799,NA,1753.72,9.74315,18.31,41197.6,-,0,36.6391,3.67991,22.8794,23.5994,29.1193,28.4793,11.7597,23.8394,60.9585,60.8785,58.1585,179.995,176.956
Novel,Tuesday,NA,J,2,female,Bro._,1,1,HA_C4,Control,a7367,NA,2260.78,12.5602,15.2678,34352.6,-,0,30.5592,37.4391,18.4795,18.7995,24.2394,25.1994,5.83985,19.4395,85.0379,51.1187,43.8389,179.995,178.156
Novel,Tuesday,NA,N,6,male,_.Yel,1,2,HA_C4,Control,a6807,NA,1929.71,10.7209,24.378,54850.4,-,0,10.9597,0,27.8393,17.8396,61.7585,11.4397,16.0796,34.0791,18.1595,59.9185,101.917,179.995,177.756
Novel,Tuesday,NA,P,8,female,Pin.Bla,1,2,HA_C4,Control,a8045,NA,1779.3,9.88526,19.3261,43483.8,8.00E-02,0.079998,21.6795,30.5592,17.5196,15.1196,32.7192,17.1196,24.7994,20.4795,62.8784,45.1189,71.9982,179.995,172.556
Novel,Tuesday,NA,J,2,female,Yel.Yel,2,1,HA_C4,Control,a7418,NA,1004.77,5.58222,11.1184,25016.4,0.279993,0.559986,23.0394,100.237,7.75981,6.63983,10.2397,8.87978,14.0796,9.11977,129.917,19.5995,30.4792,179.995,151.676
Novel,Tuesday,NA,N,6,male,Whi.Ora,2,2,HA_C4,Control,a7184,NA,765.225,4.25136,8.68349,19537.9,8.98978,71.9182,65.8384,84.8779,4.63988,4.55989,4.71988,10.1597,1.51996,3.67991,159.356,11.5997,9.03977,179.995,87.6778
Novel,Tuesday,NA,P,8,female,Bro.Whi,2,2,HA_C4,Control,a7438,NA,1469.92,8.16643,24.0068,54015.3,-,0,9.19977,6.39984,22.1594,17.0396,27.9193,19.2795,49.9988,27.9993,28.5593,54.2386,97.1976,179.995,169.356
Novel,Tuesday,NA,J,2,female,Whi.Whi,3,1,HA_C4,Control,a7661,NA,1640.24,9.11268,21.7968,49042.8,8.00E-02,0.079998,12.1597,7.67981,25.5194,27.2793,34.6391,18.9595,30.2392,23.5194,31.4392,66.7183,81.838,179.995,174.876
Novel,Tuesday,NA,N,6,female,Bro.Ora,3,2,HA_T4,Treatment,a7439,NA,999.667,5.55385,18.2302,41017.9,7.09316,21.2795,11.5997,73.9981,3.51991,3.8399,7.8398,7.35982,66.8783,4.95988,90.0777,11.4397,78.478,179.995,135.437
Novel,Tuesday,NA,P,8,male,Blu.Bla,3,2,HA_T4,Treatment,a6891,NA,1567.06,8.70609,21.95,49387.6,8.00E-02,0.079998,20.8795,14.0796,16.1596,14.6396,38.799,19.2795,35.7591,20.3995,47.7588,43.7589,88.4778,179.995,173.276
Novel,Tuesday,NA,J,2,male,_.Red,4,1,HA_T4,Treatment,a8057,NA,1523.88,8.4662,16.8566,37927.2,8.00E-02,0.079998,26.9593,40.479,15.4396,16.0796,24.5594,19.9995,20.9595,15.5196,80.318,45.0389,54.6386,179.995,174.476
Novel,Tuesday,NA,N,6,female,Yel.Blu,4,2,HA_T4,Treatment,a7214,NA,220.689,1.22608,7.68818,17298.4,34.4791,137.917,17.5996,161.116,0,0,0,1.27997,0,0,179.995,0,0,179.995,34.9591
Novel,Tuesday,NA,P,8,female,Ora.Gre,4,2,HA_T4,Treatment,a7061,NA,489.922,2.72185,10.9212,24572.7,21.4128,128.477,8.23979,52.9587,6.07985,7.75981,2.23994,96.9576,0,5.75986,153.916,19.9195,6.15985,179.995,42.4789
Novel,Tuesday,NA,J,2,male,Gre.Pur,5,1,HA_T4,Treatment,a7297,NA,1689.6,9.39941,20.3642,45778.8,-,0,17.6796,8.39979,21.1195,20.7195,37.5991,27.4393,20.5595,26.4793,42.3189,60.8785,76.7981,179.995,175.676
Novel,Tuesday,NA,N,6,female,Ora.Whi,5,2,HA_T4,Treatment,a7409,NA,839.452,4.66374,22.707,51090.7,44.3189,44.3189,15.5996,36.3991,8.71978,4.47989,24.0794,9.03977,72.7182,8.95978,58.3985,17.9995,103.597,179.995,130.237
Novel,Tuesday,NA,P,8,male,Red.Yel,5,2,HA_T4,Treatment,a7321,NA,1250.36,6.9466,14.6845,33040.1,-,0,33.4392,47.7588,12.3197,16.0796,20.3995,21.7595,17.1196,11.1197,96.3976,38.479,45.1189,179.995,171.436
Novel,Tuesday,NA,J,2,male,Yel._,6,1,HA_C1,Control,a7475,NA,1563.43,8.68596,13.933,31349.2,-,0,40.559,24.7194,26.7993,23.5994,11.7597,33.1192,0,19.4395,87.5178,68.1583,24.3194,179.995,176.076
Novel,Tuesday,NA,N,6,male,Red.Ora,6,2,HA_C1,Control,a7614,NA,1605.79,8.92127,21.2691,47855.5,-,0,12.1597,5.19987,27.8393,22.7994,40.479,23.5994,12.9597,34.9591,34.1591,67.7583,78.078,179.995,178.636
Novel,Tuesday,NA,P,8,female,Pin.Whi,6,2,HA_C1,Control,a7281,NA,360.682,2.00384,27.912,62802,20.8928,125.357,0.959976,0,1.99995,0.559986,77.998,0.559986,6.79983,91.1177,1.35997,5.59986,173.036,179.995,39.679
Novel,Tuesday,NA,J,2,male,Bro.Bro,7,1,HA_C1,Control,a7720,NA,1223.59,6.79791,16.1914,36430.7,8.00E-02,0.079998,21.6795,62.7984,10.7997,10.9597,20.6395,14.1596,26.7993,12.1597,94.7976,28.6393,56.5586,179.995,169.676
Novel,Tuesday,NA,N,6,male,Gre.Yel,7,2,HA_C1,Control,a6859,NA,1358.39,7.54681,21.6188,48642.3,0.159996,0.479988,22.1594,1.83995,37.3591,21.5995,15.4396,21.2795,41.199,19.1195,37.9191,73.8382,68.2383,179.995,155.436
Novel,Tuesday,NA,P,8,female,Red.Red,7,2,HA_C1,Control,a6899,NA,1169.56,6.49775,19.7365,44407.1,-,0,8.31979,0,31.1992,27.3593,30.4792,35.1991,1.99995,45.4389,30.2392,85.5979,64.1584,179.995,179.036
Novel,Tuesday,NA,J,2,male,Pin.Ora,8,1,HA_C1,Control,a7555,NA,1269.73,7.05425,18.408,41418.1,0.879978,2.63993,25.1994,16.0796,33.2792,21.3595,26.6393,23.5194,10.6397,23.2794,57.2786,69.9183,52.7987,179.995,167.036
Novel,Tuesday,NA,N,6,male,Ora.Pur,8,2,HA_T1,Treatment,a7062,NA,447.125,2.48409,12.6187,28392,6.11318,73.3582,90.9577,24.4794,6.79983,21.1995,13.2797,14.6396,2.95993,5.67986,124.477,35.3591,20.1595,179.995,72.1582
Novel,Tuesday,NA,P,8,female,_.Red,8,2,HA_T1,Treatment,a7319,NA,1383.55,7.68659,19.8801,44730.2,-,0,23.6794,17.1996,17.5196,19.1195,32.7992,17.3596,27.6793,24.6394,52.3187,50.2387,77.4381,179.995,176.876
Novel,Tuesday,NA,J,2,female,Bla.Pur,9,1,HA_T1,Treatment,a6925,NA,1134.15,6.30102,17.8949,40263.6,-,0,30.1592,16.8796,19.9195,19.1195,35.8391,25.7594,8.31979,23.9994,64.8784,53.5187,61.5985,179.995,173.276
Novel,Tuesday,NA,N,6,male,Bro.Whi,9,2,HA_T1,Treatment,a7723,NA,558.971,3.10547,26.9496,60636.6,53.7187,107.437,2.63993,0.79998,5.43986,3.8399,121.997,4.0799,7.03982,34.1591,6.15985,33.4392,140.396,179.995,62.8784
Novel,Tuesday,NA,P,8,male,Blu.Whi,9,2,HA_T1,Treatment,a6998,NA,1619.34,8.99654,19.0361,42831.3,-,0,26.5593,8.95978,21.6795,20.7995,31.8392,28.6393,19.8395,21.6795,55.5186,57.9186,66.5583,179.995,176.076
Novel,Tuesday,NA,J,2,female,Bro.Bro,10,1,HA_T1,Treatment,a7662,NA,1624.22,9.02365,25.6793,57778.5,-,0,11.3597,6.31984,13.7597,10.6397,36.6391,10.5597,72.0782,18.6395,24.4794,33.4392,122.077,179.995,168.076
Novel,Tuesday,NA,N,6,male,Red.Whi,10,2,HA_T1,Treatment,a6991,NA,963.816,5.35467,20.6747,46518.1,-,0,25.9993,12.1597,20.6395,18.7195,33.9992,17.1996,28.0793,23.1994,48.9588,52.7187,78.318,179.995,173.436
Novel,Tuesday,NA,P,8,male,Red.Red,10,2,HA_T1,Treatment,a7468,NA,832.842,4.62702,20.432,45972.1,8.00E-02,0.239994,14.7996,43.1189,14.5596,10.3197,32.7192,11.9197,33.1992,19.3595,65.5184,35.4391,79.038,179.995,156.876
Novel,Wednesday,NA,J,2,male,Red.Bro,1,1,HA_C2,Control,a7474,NA,2157.56,11.9867,18.0536,40620.7,-,0,27.9993,24.7994,22.3194,16.3196,36.3991,16.3196,6.55984,29.2793,63.9184,51.3587,64.7184,179.995,175.836
Novel,Wednesday,NA,N,6,female,Blu.Yel,1,2,HA_C2,Control,a6881,NA,1884.21,10.4681,19.7905,44528.7,-,0,30.6392,17.7596,15.1996,13.8397,30.6392,21.7595,33.6792,16.4796,63.1984,41.439,75.3581,179.995,174.556
Novel,Wednesday,NA,P,8,male,Pin.Yel,1,2,HA_C2,Control,a6847,NA,1104.22,6.13469,14.4023,32405.2,25.4394,50.8787,37.4391,31.9992,9.59976,8.47979,15.1996,53.1987,12.3197,11.7597,119.357,24.6394,35.9991,179.995,119.517
Novel,Wednesday,NA,J,2,male,Bro.Pur,2,1,HA_C2,Control,a7729,NA,1402.12,7.78972,21.1016,47478.6,3.8199,15.2796,19.3595,14.2396,19.9995,15.0396,64.2384,15.9196,2.07995,29.1193,43.7589,50.5587,85.6779,179.995,145.836
Novel,Wednesday,NA,N,6,female,_.Pin,2,2,HA_C2,Control,a7549,NA,990.245,5.5015,16.9255,38082.3,0.239994,0.479988,22.9594,56.7186,11.5997,12.0797,12.8797,11.3597,43.8389,8.55979,86.6378,31.7592,61.5985,179.995,166.236
Novel,Wednesday,NA,P,8,female,Red._,2,2,HA_C2,Control,a8064,NA,1398.92,7.77198,17.7308,39894.4,-,0,25.4394,31.9192,19.9995,18.6395,29.8393,21.7595,10.3197,22.0794,72.1582,53.6787,54.1586,179.995,173.436
Novel,Wednesday,NA,J,2,male,Ora.Bro,3,1,HA_C2,Control,a6967,NA,1647.74,9.15434,17.7579,39955.3,-,0,19.8395,50.3187,10.6397,12.2397,34.3191,11.9997,25.7594,14.8796,77.7581,31.1992,71.0382,179.995,174.716
Novel,Wednesday,NA,N,6,female,Red.Ora,3,2,HA_T2,Treatment,a7089,NA,1022.45,5.6804,19.9624,44915.4,8.00E-02,0.079998,24.8794,38.959,9.27977,9.43976,12.7197,13.9996,62.2384,8.47979,73.5982,25.9993,80.398,179.995,163.756
Novel,Wednesday,NA,P,8,male,Ora.Yel,3,2,HA_T2,Treatment,a7411,NA,676.192,3.75672,33.6971,75818.4,0.127997,0.639984,0,0,1.83995,1.19997,7.43981,0,166.796,2.71993,0,3.8399,176.156,179.995,129.117
Novel,Wednesday,NA,J,2,male,Wh.Pin,4,1,HA_T2,Treatment,a7375,NA,1447.4,8.04129,16.9394,38113.7,-,0,34.4791,43.6789,10.9597,8.31979,30.3192,12.1597,27.8393,12.2397,86.0778,26.8793,67.0383,179.995,171.356
Novel,Wednesday,NA,N,6,male,Pur._,4,2,HA_T2,Treatment,a7167,NA,1346.8,7.48243,18.2495,41061.3,8.00E-02,0.079998,21.6795,46.1588,12.7997,10.2397,32.7992,13.9996,27.1993,15.1196,76.4781,32.9592,70.5582,179.995,165.516
Novel,Wednesday,NA,P,8,female,Ora.Pur,4,2,HA_T2,Treatment,a8071,NA,1308.38,7.26896,22.6754,51019.5,-,0,23.9994,11.7597,11.8397,11.9997,38.159,16.6396,51.5987,13.9996,47.2788,32.3192,100.397,179.995,173.356
Novel,Wednesday,NA,J,2,male,Pin._,5,1,HA_T2,Treatment,a7054,NA,1692.39,9.40239,19.3536,43545.5,-,0,23.1994,29.4393,17.5196,12.2397,45.7589,13.5197,15.4396,22.8794,61.1985,41.919,76.8781,179.995,176.796
Novel,Wednesday,NA,N,6,female,Pin.Blu,5,2,HA_T2,Treatment,a7288,NA,970.573,5.39221,17.6759,39770.8,8.00E-02,0.719982,21.5995,60.2385,9.19977,8.1598,10.7197,12.5597,46.2388,11.2797,90.3977,25.1194,64.4784,179.995,144.796
Novel,Wednesday,NA,P,8,female,Yel.Gre,5,2,HA_T2,Treatment,a8067,NA,1317.82,7.32141,15.9712,35935.2,8.00E-02,0.079998,22.3994,61.3585,10.4797,9.75976,17.2796,13.1997,33.9992,11.5197,92.3177,29.0393,58.6385,179.995,173.436
Novel,Wednesday,NA,J,2,female,_.Pin,6,1,HA_C3,Control,a7279,NA,1671.99,9.28907,21.0604,47386,-,0,23.1194,20.3995,17.4396,13.5197,34.2391,13.5997,33.5192,24.1594,52.2387,41.679,86.0778,179.995,171.436
Novel,Wednesday,NA,N,6,female,Pin.Gre,6,2,HA_C3,Control,a6845,NA,1397.95,7.76659,21.4565,48277.1,-,0,23.9994,16.6396,15.5196,12.7197,32.6392,15.6796,43.7589,19.0395,51.2787,38.879,89.8378,179.995,177.756
Novel,Wednesday,NA,P,8,female,Blu.Gre,6,2,HA_C3,Control,a6885,NA,1470.32,8.16863,15.2407,34291.6,-,0,61.4385,14.7996,15.3596,13.0397,29.0393,22.8794,7.59981,15.8396,92.4777,40.479,47.0388,179.995,175.756
Novel,Wednesday,NA,J,2,male,Red.Bro,7,1,HA_C3,Control,a7564,NA,1189.86,6.6519,15.063,33726.1,0.959976,0.959976,26.8793,39.039,17.8396,21.5195,15.6796,26.2393,10.4797,20.7995,83.5979,54.4786,40.399,179.836,169.116
Novel,Wednesday,NA,N,6,female,Blu.Pur,7,2,HA_C3,Control,a6813,NA,1532.93,8.51648,24.2357,54530.3,8.00E-02,0.079998,18.0795,16.7196,11.5997,8.71978,32.2392,9.83975,66.6383,16.1596,41.839,27.4393,110.717,179.995,153.916
Novel,Wednesday,NA,P,8,male,Bla.Red,7,2,HA_C3,Control,a7144,NA,5.45157,0.0302873,14.9606,33661.3,179.995,179.995,0,0,0,179.995,0,0,0,0,0,179.995,0,179.995,0
Novel,Wednesday,NA,J,2,female,Pin.Blu,8,1,HA_C3,Control,a7552,NA,1042.52,5.79195,20.2489,45559.9,-,0,19.1995,21.1195,20.2395,16.6396,41.759,17.0396,21.5995,22.3994,51.1187,50.3187,78.558,179.995,173.676
Novel,Wednesday,NA,P,8,male,Bla.Blu,8,2,HA_T3,Treatment,a6808,NA,1329.57,7.38667,22.9348,51603.3,-,0,16.1596,17.6796,12.3197,9.91975,45.3589,13.1197,46.8788,18.5595,42.5589,31.0392,106.397,179.995,177.276
Novel,Wednesday,NA,J,2,male,_.Ora,9,1,HA_T3,Treatment,a7414,NA,1487.15,8.26215,26.3566,59302.4,0.239994,0.239994,0.719982,0,23.0394,12.3997,80.558,4.55989,12.8797,45.8389,2.07995,50.8787,127.037,179.995,173.596
Novel,Wednesday,NA,N,6,male,Blu.Pin,9,2,HA_T3,Treatment,a6882,arena 6 tablet had pop up,2190.72,12.171,18.1599,40859.8,0.479988,0.479988,31.8392,24.3994,16.5596,13.5197,39.519,17.9995,16.7996,19.3595,68.5583,41.599,69.8383,179.995,175.116
Novel,Wednesday,NA,P,8,female,Gre.Ora,9,2,HA_T3,Treatment,a7686,NA,1665.54,9.25322,22.6484,50958.8,-,0,20.9595,9.19977,21.1995,12.7197,56.6386,10.4797,23.1194,25.6794,36.8791,44.0789,99.0375,179.995,174.236
Novel,Wednesday,NA,J,2,female,Yel.Whi,10,1,HA_T3,Treatment,a7210,NA,1601.84,8.89933,27.9682,62928.4,-,0,1.75996,0,10.3197,3.9199,114.237,2.95993,13.0397,33.7592,2.95993,22.5594,154.476,179.995,171.996
Novel,Wednesday,NA,N,6,female,Red.Bla,10,2,HA_T3,Treatment,a7091,NA,790.413,4.3913,26.3046,59185.3,21.7995,87.1978,7.19982,6.47984,5.03987,8.87978,79.758,6.31984,22.3194,43.9989,17.3596,21.3595,141.276,179.995,83.1179
Novel,Wednesday,NA,P,8,male,Red.Pur,10,2,HA_T3,Treatment,a7325,NA,5.17416,0.0287461,13.8795,31228.8,179.995,179.995,0,0,0,0,0,179.995,0,0,0,179.995,0,179.995,0
Novel,Wednesday,NA,N,6,male,Red.Bro,11,2,HA_T3,Treatment,a7045,RERUN; NEED TO MAKE NEW ARENA SETTINGS,872.201,4.84568,15.3005,34426.1,-,0,23.1994,40.559,21.5995,22.3194,30.2392,22.8794,0,19.1995,78.398,57.8386,43.7589,179.995,172.956
