Time,Day,Date,Video,Arena,Sex,Mark,Session,Camera,Tank,Group,Fish_ID,Notes,Phase1,Phase2,Phase3,Phase4,tot_dist,mean_speed,mean_dist_05,tot_dist_05,freeze_dur,zone_510_dur,zone_05_dur,zone_2025_dur,zone_1520_dur,zone_3035_dur,zone_1015_dur,zone_3540_dur,zone_2530_dur,zone_near_dur,zone_middle_dur,zone_far_dur,arena_dur,moving_dur
27-30,Friday,13/09/2019,Q,1,male,Ora.Yel,8,1,HA_C2,Control,a7153,,Aggression,Predator,Novel,Social,1093.16,6.07327,6.8558,15425.5,4.47989,19.0395,134.877,2.55994,2.87993,5.03987,3.67991,0,11.9197,156.236,8.71978,15.0396,179.995,153.756
27-30,Friday,13/09/2019,Q,1,female,Pin.Blu,9,1,HA_T2,Treatment,a7288,,Aggression,Predator,Novel,Social,468.979,2.60551,4.06692,9150.57,1.27997,9.35977,164.316,0.959976,1.03997,0.159996,2.95993,0,1.19997,175.676,3.35992,0.959976,179.995,94.9576
27-30,Friday,13/09/2019,Q,1,female,Whi._,10,1,HA_T2,Treatment,a8050,,Aggression,Predator,Novel,Social,1383.91,7.69883,7.26316,16327.6,14.9596,14.5596,137.677,5.67986,3.75991,6.39984,4.63988,3.27992,3.9999,155.596,11.9197,12.4797,179.995,151.996
6-Sep,Thursday,12/09/2019,R,2,female,Blu.Pur,1,1,HA_C3,Control,a6813,,Novel,Predator,Social,Aggression,1696.12,9.42311,15.0835,33937.9,0,29.2793,59.4385,11.5997,11.1997,21.0395,19.8395,13.7597,13.8397,102.957,32.2392,44.7989,179.995,166.876
6-Sep,Thursday,12/09/2019,R,2,male,Red._,2,1,HA_C3,Control,a7611,,Novel,Predator,Social,Aggression,558.239,3.1014,30.1917,67931.4,78.638,2.15995,1.67996,4.1599,3.67991,118.957,1.83995,39.999,7.51981,5.03987,10.0797,164.876,179.995,53.6787
6-Sep,Thursday,12/09/2019,R,2,male,Bro.Ora,3,1,HA_C3,Control,a7361,,Novel,Predator,Social,Aggression,2015.96,11.2001,15.3321,34497.2,0.319992,24.5594,48.3188,22.0794,17.5996,18.5595,20.0795,7.8398,20.9595,85.7579,53.5987,40.639,179.995,171.516
6-Sep,Thursday,12/09/2019,R,2,male,Yel.Pin,4,1,HA_T3,Treatment,a6996,,Novel,Predator,Social,Aggression,1167.36,6.48551,25.005,56261.3,7.35982,7.11982,15.6796,14.3196,12.8797,54.4786,10.0797,45.8389,19.5995,28.0793,39.839,112.077,179.995,144.556
6-Sep,Thursday,12/09/2019,R,2,female,Pur.Gre,5,1,HA_T3,Treatment,a7160,,Novel,Predator,Social,Aggression,1476.49,8.20292,17.9701,40432.7,0.079998,23.9994,49.2788,10.7197,9.27977,28.2393,11.0397,32.8792,14.5596,81.518,26.6393,71.8382,179.995,173.276
6-Sep,Thursday,12/09/2019,R,2,male,Ora.Gre,6,1,HA_C4,Control,a7492,,Novel,Predator,Social,Aggression,1329.77,7.38782,23.9987,53997,0.159996,3.19992,1.83995,27.9993,22.9594,35.0391,21.5195,40.079,27.3593,18.0795,68.0783,93.8377,179.995,172.316
6-Sep,Thursday,12/09/2019,R,2,female,Bro.Whi,7,1,HA_C4,Control,a7438,,Novel,Predator,Social,Aggression,1218.39,6.77503,26.8379,60358.4,44.7189,8.79978,5.11987,12.4797,10.5597,37.7591,13.5997,71.5182,20.1595,23.5194,32.4792,123.757,179.995,121.757
6-Sep,Thursday,12/09/2019,R,2,female,Pur._,8,1,HA_C4,Control,a6930,,Novel,Predator,Social,Aggression,1358,7.54462,22.039,49587.6,3.8399,23.5994,13.6797,13.1197,9.91975,54.3986,15.1196,22.5594,27.5993,47.8388,33.8392,98.3175,179.995,162.796
6-Sep,Thursday,12/09/2019,R,2,female,Bro.Ora,9,1,HA_T4,Treatment,a7439,,Novel,Predator,Social,Aggression,1800.34,10.0021,15.148,34083.1,0,35.9191,35.3591,19.5995,19.5995,22.9594,21.0395,1.03997,24.4794,83.8379,53.8387,42.3189,179.995,176.876
6-Sep,Thursday,12/09/2019,R,2,male,Gre.Bro,10,1,HA_T4,Treatment,a7018,,Novel,Predator,Social,Aggression,1430.55,7.9477,17.1398,38564.5,39.999,53.8387,8.39979,20.6395,16.7996,28.5593,22.9594,7.03982,21.7595,79.438,50.5587,49.9988,179.995,137.677
6-Sep,Friday,13/09/2019,R,2,male,Pur.Yel,1,1,HA_C1,Control,a7272,,Novel,Predator,Social,Aggression,1752.75,9.73772,19.2249,43256,0.079998,33.1992,17.2796,17.1196,13.7597,37.5191,18.7195,18.7995,23.5994,63.9184,44.1589,71.9182,179.995,176.876
6-Sep,Friday,13/09/2019,R,2,male,Gre.Yel,2,1,HA_C1,Control,a6859,,Novel,Predator,Social,Aggression,649.552,3.60871,22.3825,50360.7,118.477,40.159,2.71993,6.23984,5.03987,35.5991,4.1599,1.27997,84.7979,45.1189,15.8396,119.037,179.995,46.2388
6-Sep,Friday,13/09/2019,R,2,male,Ora.Bro,3,1,HA_C1,Control,a7152,,Novel,Predator,Social,Aggression,1515.95,8.42214,23.0719,51911.8,25.6794,13.3597,7.75981,48.7188,10.9597,46.9588,10.7997,17.6796,23.7594,27.8393,71.5982,80.558,179.995,133.997
6-Sep,Friday,13/09/2019,R,2,female,Red.Pin,4,1,HA_T1,Treatment,a6894,,Novel,Predator,Social,Aggression,2053.66,11.4349,15.7535,35398,0,24.7194,29.5993,22.4794,32.7192,14.3996,25.2794,9.51976,21.0395,69.9982,71.8382,37.8391,179.995,175.436
6-Sep,Friday,13/09/2019,R,2,female,_.Pur,5,1,HA_T1,Treatment,a6825,,Novel,Predator,Social,Aggression,831.64,4.62034,13.7067,30840,75.2781,87.5978,24.8794,11.2797,11.7597,14.7996,12.5597,6.15985,10.9597,120.637,31.1192,28.2393,179.995,99.7575
6-Sep,Friday,13/09/2019,R,2,male,Ora.Pin,6,1,HA_C2,Control,a7408,,Novel,Predator,Social,Aggression,1570.35,8.72439,17.5406,39466.4,0,23.2794,32.9592,17.9995,18.4795,23.5194,21.4395,22.7994,19.5195,71.1182,49.3588,59.5185,179.995,178.316
6-Sep,Friday,13/09/2019,R,2,male,Ora.Bro,7,1,HA_C2,Control,a6967,,Novel,Predator,Social,Aggression,1684.74,9.35993,17.8024,40055.3,13.4397,20.0795,55.9986,10.2397,9.35977,20.9595,12.3197,39.359,11.6797,84.4779,26.4793,69.0383,179.995,150.076
6-Sep,Friday,13/09/2019,R,2,female,Ora.Ora,8,1,HA_C2,Control,a7486,,Novel,Predator,Social,Aggression,1591.37,8.84118,20.4609,46037,21.1195,28.8793,3.03992,15.3596,17.0396,59.9185,28.0793,4.1599,23.5194,51.0387,47.8388,81.118,179.995,154.076
6-Sep,Friday,13/09/2019,R,2,male,Bro.Gre,9,1,HA_T2,Treatment,a7724,,Novel,Predator,Social,Aggression,1404.89,7.80512,23.0901,51952.8,0.079998,19.2795,16.6396,15.1196,14.7196,33.1992,11.3597,49.7588,19.9195,43.2789,40.479,96.2376,179.995,163.276
6-Sep,Friday,13/09/2019,R,2,female,Red.Ora,10,1,HA_T2,Treatment,a7089,,Novel,Predator,Social,Aggression,1093.03,6.07253,19.2016,43203.7,0,21.6795,21.9195,21.4395,18.8795,25.0394,22.3194,27.2793,21.4395,59.5985,52.7987,67.5983,179.995,165.756
13-16,Thursday,12/09/2019,R,2,female,Blu.Pur,1,1,HA_C3,Control,a6813,,Novel,Predator,Social,Aggression,1940,10.7781,15.0027,33756.1,0,27.5993,67.9983,10.2397,8.71978,26.7993,13.5997,11.6797,13.3597,105.517,26.1593,48.3188,179.995,173.596
13-16,Thursday,12/09/2019,R,2,male,Red._,2,1,HA_C3,Control,a7611,,Novel,Predator,Social,Aggression,348.186,1.93442,31.7513,71440.5,89.9977,1.75996,1.03997,1.51996,1.35997,87.4378,1.83995,81.678,3.35992,4.0799,3.9999,171.916,179.995,29.6793
13-16,Thursday,12/09/2019,R,2,male,Bro.Ora,3,1,HA_C3,Control,a7361,,Novel,Predator,Social,Aggression,2125.71,11.8098,14.7397,33164.3,0,43.9189,29.6793,18.6395,16.9596,22.1594,23.5994,5.75986,19.2795,90.3177,48.9588,40.719,179.995,177.436
13-16,Thursday,12/09/2019,R,2,male,Yel.Pin,4,1,HA_T3,Treatment,a6996,,Novel,Predator,Social,Aggression,835.594,4.6423,25.3234,56977.7,17.1996,5.75986,27.2793,9.75976,8.95978,36.3191,6.23984,75.2781,10.3997,37.0391,23.6794,119.277,179.995,125.277
13-16,Thursday,12/09/2019,R,2,female,Pur.Gre,5,1,HA_T3,Treatment,a7160,,Novel,Predator,Social,Aggression,1640.16,9.12437,10.3952,23368.3,1.19997,31.3592,99.6775,6.47984,5.51986,15.4396,7.43981,6.39984,7.67981,135.837,16.7196,27.4393,179.995,167.516
13-16,Thursday,12/09/2019,R,2,male,Ora.Gre,6,1,HA_C4,Control,a7492,,Novel,Predator,Social,Aggression,1449.65,8.05379,19.1545,43097.7,19.8395,26.1593,9.91975,20.6395,19.9195,54.2386,23.7594,0.639984,24.7194,51.1187,58.5585,70.3182,179.995,153.276
13-16,Thursday,12/09/2019,R,2,female,Bro.Whi,7,1,HA_C4,Control,a7438,,Novel,Predator,Social,Aggression,1404.3,7.80187,20.3368,45757.8,5.75986,23.2794,30.7192,10.6397,8.0798,45.9189,12.3997,29.4393,19.5195,62.8784,28.3193,88.7978,179.995,163.916
13-16,Thursday,12/09/2019,R,2,female,Pur._,8,1,HA_C4,Control,a6930,,Novel,Predator,Social,Aggression,1224.09,6.80065,25.7125,57853,3.19992,9.67976,11.2797,12.5597,7.35982,73.4382,5.35987,35.2791,25.0394,23.9994,27.3593,128.637,179.995,155.676
13-16,Thursday,12/09/2019,R,2,female,Bro.Ora,9,1,HA_T4,Treatment,a7439,,Novel,Predator,Social,Aggression,753.573,4.18662,5.12839,11538.9,48.2388,15.9996,145.276,4.31989,3.43991,3.11992,3.11992,0,4.71988,163.356,10.3997,6.23984,179.995,85.5979
13-16,Thursday,12/09/2019,R,2,male,Gre.Bro,10,1,HA_T4,Treatment,a7018,,Novel,Predator,Social,Aggression,1712.02,9.51149,18.1037,40733.2,0,27.5193,18.0795,21.6795,21.7595,34.4791,22.3194,7.9998,26.1593,60.9585,58.8785,60.1585,179.995,177.196
13-16,Friday,13/09/2019,R,2,male,Pur.Yel,1,1,HA_C1,Control,a7272,,Novel,Predator,Social,Aggression,1708.22,9.49033,17.4314,39220.6,0,21.9994,46.5588,14.7196,12.2397,30.4792,13.1997,24.6394,16.1596,77.5981,36.3191,66.0783,179.995,174.796
13-16,Friday,13/09/2019,R,2,male,Gre.Yel,2,1,HA_C1,Control,a6859,,Novel,Predator,Social,Aggression,1078.02,5.98917,15.5282,34938.4,49.2788,75.3581,12.5597,19.2795,13.3597,25.1994,14.2396,3.03992,16.9596,97.9975,40.959,41.039,179.995,91.4377
13-16,Friday,13/09/2019,R,2,male,Ora.Bro,3,1,HA_C1,Control,a7152,,Novel,Predator,Social,Aggression,885.707,4.92072,28.497,64118.3,72.8782,8.47979,8.31979,5.11987,4.0799,39.999,6.39984,99.7575,7.8398,20.7195,13.1197,146.156,179.995,91.0377
13-16,Friday,13/09/2019,R,2,female,Red.Pin,4,1,HA_T1,Treatment,a6894,,Novel,Predator,Social,Aggression,1361.14,7.5621,28.3223,63725.1,48.0788,7.11982,7.27982,8.47979,6.39984,57.8386,6.15985,75.0381,11.6797,17.9196,20.9595,141.116,179.995,116.797
13-16,Friday,13/09/2019,R,2,female,_.Pur,5,1,HA_T1,Treatment,a6825,,Novel,Predator,Social,Aggression,308.741,1.71527,9.70283,21831.4,114.317,133.437,34.2391,0.959976,2.63993,0.719982,6.79983,0,1.19997,172.956,5.51986,1.51996,179.995,57.4386
13-16,Friday,13/09/2019,R,2,male,Ora.Pin,6,1,HA_C2,Control,a7408,,Novel,Predator,Social,Aggression,1497.85,8.32162,16.1752,36394.3,0,33.9192,29.9193,16.3196,16.7196,29.2793,25.5994,8.23979,19.9995,80.878,47.5988,51.5187,179.995,178.156
13-16,Friday,13/09/2019,R,2,male,Ora.Bro,7,1,HA_C2,Control,a6967,,Novel,Predator,Social,Aggression,1414.86,7.86055,18.7405,42166.2,19.5195,22.6394,44.6389,9.75976,9.91975,31.0392,13.4397,37.1991,11.3597,75.5181,28.2393,76.2381,179.995,148.556
13-16,Friday,13/09/2019,R,2,female,Ora.Ora,8,1,HA_C2,Control,a7486,,Novel,Predator,Social,Aggression,1546.43,8.59147,17.6067,39615.1,16.8796,20.1595,20.7195,20.2395,24.1594,39.519,24.8794,3.9199,26.3993,58.1585,58.7185,63.1184,179.995,160.076
13-16,Friday,13/09/2019,R,2,male,Bro.Gre,9,1,HA_T2,Treatment,a7724,,Novel,Predator,Social,Aggression,1621.64,9.00936,13.2198,29744.6,0,36.4791,59.1185,12.0797,12.3197,21.0395,17.8396,7.19982,13.9197,107.837,34.6391,37.5191,179.995,178.156
13-16,Friday,13/09/2019,R,2,female,Red.Ora,10,1,HA_T2,Treatment,a7089,,Novel,Predator,Social,Aggression,1036.99,5.76119,16.1606,36361.3,0.079998,19.9195,47.9188,16.3996,15.6796,22.7994,22.7194,17.9995,16.5596,83.7579,43.3589,52.8787,179.995,169.116
20-23,Thursday,12/09/2019,R,2,female,Blu.Pur,1,1,HA_C3,Control,a6813,,Novel,Predator,Social,Aggression,997.278,5.54057,5.52766,12437.2,0.079998,15.9196,156.236,0.79998,1.91995,0.79998,2.47994,1.11997,0.719982,173.916,3.67991,2.39994,179.995,157.916
20-23,Thursday,12/09/2019,R,2,male,Red._,2,1,HA_C3,Control,a7611,,Novel,Predator,Social,Aggression,715.998,3.99028,5.76931,12952.1,0.879978,3.27992,160.396,2.07995,2.07995,3.27992,2.23994,3.27992,2.95993,165.196,5.91985,8.47979,179.916,126.557
20-23,Thursday,12/09/2019,R,2,male,Bro.Ora,3,1,HA_C3,Control,a7361,,Novel,Predator,Social,Aggression,1666.06,9.28501,7.6323,17126.9,0,29.5193,114.157,5.03987,8.1598,3.8399,12.3997,2.07995,3.9999,152.796,17.9995,8.39979,179.756,173.036
20-23,Thursday,12/09/2019,R,2,male,Yel.Pin,4,1,HA_T3,Treatment,a6996,,Novel,Predator,Social,Aggression,725.525,4.0308,7.57564,17045.2,43.9189,62.6384,82.3179,3.9999,6.79983,1.75996,17.0396,1.19997,4.23989,159.596,14.3996,5.99985,179.995,110.877
20-23,Thursday,12/09/2019,R,2,female,Pur.Gre,5,1,HA_T3,Treatment,a7160,,Novel,Predator,Social,Aggression,468.068,2.60044,3.65942,8233.69,1.19997,0,179.995,0,0,0,0,0,0,179.995,0,0,179.995,113.517
20-23,Thursday,12/09/2019,R,2,male,Ora.Gre,6,1,HA_C4,Control,a7492,,Novel,Predator,Social,Aggression,1218.13,6.78262,7.58694,17040.3,2.55994,39.279,104.957,6.39984,6.07985,7.19982,10.1597,0,5.51986,151.596,17.3596,10.6397,179.916,164.476
20-23,Thursday,12/09/2019,R,2,female,Bro.Whi,7,1,HA_C4,Control,a7438,,Novel,Predator,Social,Aggression,275.207,1.52897,27.6353,62179.4,156.396,2.23994,8.0798,1.59996,1.83995,161.596,2.15995,0,2.47994,11.7597,4.79988,163.436,179.995,20.0795
20-23,Thursday,12/09/2019,R,2,female,Pur._,8,1,HA_C4,Control,a6930,,Novel,Predator,Social,Aggression,482.38,2.67996,4.44973,10011.9,0.559986,0.319992,175.116,0.319992,0.239994,1.91995,0.319992,1.43996,0.319992,175.676,0.719982,3.59991,179.995,113.597
20-23,Thursday,12/09/2019,R,2,female,Bro.Ora,9,1,HA_T4,Treatment,a7439,,Novel,Predator,Social,Aggression,265.019,1.47236,2.6405,5941.12,113.277,1.35997,177.116,0.479988,0.319992,0,0.319992,0,0.39999,178.716,1.27997,0,179.995,42.4789
20-23,Thursday,12/09/2019,R,2,male,Gre.Bro,10,1,HA_T4,Treatment,a7018,,Novel,Predator,Social,Aggression,1382.47,7.68057,10.0953,22714.3,0,40.479,78.078,12.2397,9.27977,11.7597,16.8796,0.559986,10.7197,131.117,29.9992,18.8795,179.995,175.516
20-23,Friday,13/09/2019,R,2,male,Pur.Yel,1,1,HA_C1,Control,a7272,,Novel,Predator,Social,Aggression,887.406,4.94334,6.67329,14981.5,0.479988,8.1598,149.356,2.39994,2.07995,6.71983,3.9199,4.23989,2.55994,160.156,6.55984,12.7197,179.836,136.957
20-23,Friday,13/09/2019,R,2,male,Gre.Yel,2,1,HA_C1,Control,a6859,,Novel,Predator,Social,Aggression,1130.94,6.28316,6.39654,14392.2,0.239994,23.2794,132.317,3.75991,4.47989,4.39989,6.87983,1.03997,3.8399,160.636,11.1997,8.1598,179.995,155.516
20-23,Friday,13/09/2019,R,2,male,Ora.Bro,3,1,HA_C1,Control,a7152,,Novel,Predator,Social,Aggression,1453.27,8.07392,6.80253,15305.7,0.879978,31.0392,131.117,1.83995,1.75996,7.19982,2.87993,0.319992,3.8399,164.236,5.11987,10.6397,179.995,168.396
20-23,Friday,13/09/2019,R,2,female,Red.Pin,4,1,HA_T1,Treatment,a6894,,Novel,Predator,Social,Aggression,1634.68,9.08176,6.79707,15293.4,4.31989,20.3995,136.957,1.35997,2.71993,6.07985,4.23989,4.79988,3.43991,160.396,5.75986,13.8397,179.995,159.276
20-23,Friday,13/09/2019,R,2,female,_.Pur,5,1,HA_T1,Treatment,a6825,,Novel,Predator,Social,Aggression,464.99,2.58334,3.94987,8887.22,12.6397,8.71978,170.796,0,0,0,0.479988,0,0,179.836,0.159996,0,179.995,100.397
20-23,Friday,13/09/2019,R,2,male,Ora.Pin,6,1,HA_C2,Control,a7408,,Novel,Predator,Social,Aggression,1212.9,6.73848,9.19753,20694.4,0.079998,21.1195,107.437,7.11982,8.55979,8.79978,14.7996,6.95983,4.95988,138.957,21.8395,18.9595,179.995,166.476
20-23,Friday,13/09/2019,R,2,male,Ora.Bro,7,1,HA_C2,Control,a6967,,Novel,Predator,Social,Aggression,1432.63,7.977,10.8808,24438.3,0.639984,17.7596,101.517,8.55979,7.9198,14.5596,9.75976,9.91975,9.59976,125.837,23.1994,30.5592,179.916,169.436
20-23,Friday,13/09/2019,R,2,female,Ora.Ora,8,1,HA_C2,Control,a7486,,Novel,Predator,Social,Aggression,1242.7,6.90404,13.5265,30434.5,36.3191,18.7195,79.598,6.55984,6.47984,45.7589,9.27977,4.79988,8.79978,104.637,18.6395,56.7186,179.995,134.397
20-23,Friday,13/09/2019,R,2,male,Bro.Gre,9,1,HA_T2,Treatment,a7724,,Novel,Predator,Social,Aggression,1012.46,5.62489,8.78978,19777,0,16.8796,119.837,6.95983,7.51981,6.63983,10.0797,6.71983,5.35987,143.596,19.5195,16.8796,179.995,163.356
20-23,Friday,13/09/2019,R,2,female,Red.Ora,10,1,HA_T2,Treatment,a7089,,Novel,Predator,Social,Aggression,1239.02,6.88364,11.8138,26581,0.079998,23.7594,76.5581,12.3197,13.5197,14.6396,19.2795,6.39984,13.5197,112.717,36.7191,30.5592,179.995,170.156
27-30,Thursday,12/09/2019,R,2,female,Blu.Pur,1,1,HA_C3,Control,a6813,,Novel,Predator,Social,Aggression,694.194,3.85673,7.38535,16617,76.0781,4.39989,167.036,1.11997,2.07995,1.11997,2.47994,0.719982,1.03997,172.956,4.39989,2.63993,179.995,86.9578
27-30,Thursday,12/09/2019,R,2,male,Red._,2,1,HA_C3,Control,a7611,,Novel,Predator,Social,Aggression,1353.77,7.53787,8.66914,19470.9,3.35992,9.91975,129.677,5.75986,5.59986,8.47979,7.35982,6.63983,6.07985,144.796,15.4396,19.2795,179.916,146.476
27-30,Thursday,12/09/2019,R,2,male,Bro.Ora,3,1,HA_C3,Control,a7361,,Novel,Predator,Social,Aggression,1595.26,8.86275,8.76288,19716.5,13.5197,29.1193,115.757,4.71988,7.35982,5.91985,7.9198,3.51991,5.59986,150.076,17.0396,12.7997,179.995,153.116
27-30,Thursday,12/09/2019,R,2,male,Yel.Pin,4,1,HA_T3,Treatment,a6996,,Novel,Predator,Social,Aggression,908.504,5.04737,25.4116,57176.2,5.03987,9.11977,29.9193,6.31984,4.79988,34.7191,4.63988,80.558,9.67976,42.2389,15.3596,122.157,179.995,151.996
27-30,Thursday,12/09/2019,R,2,female,Pur.Gre,5,1,HA_T3,Treatment,a7160,,Novel,Predator,Social,Aggression,1335.06,7.4172,6.70582,15088.1,0.079998,13.5197,147.116,1.75996,1.51996,5.19987,2.07995,6.23984,2.07995,161.996,4.63988,12.8797,179.995,162.716
27-30,Thursday,12/09/2019,R,2,male,Ora.Gre,6,1,HA_C4,Control,a7492,,Novel,Predator,Social,Aggression,973.64,5.40925,7.63718,17183.7,23.3594,21.2795,132.157,3.9999,5.43986,4.23989,10.1597,0.319992,2.39994,160.476,13.3597,6.15985,179.995,132.317
27-30,Thursday,12/09/2019,R,2,female,Bro.Whi,7,1,HA_C4,Control,a7438,,Novel,Predator,Social,Aggression,753.748,4.1876,21.413,48179.3,94.1576,8.0798,42.0789,5.43986,4.79988,107.437,4.79988,0.559986,6.79983,53.1987,14.2396,112.557,179.995,75.3581
27-30,Thursday,12/09/2019,R,2,female,Pur._,8,1,HA_C4,Control,a6930,,Novel,Predator,Social,Aggression,802.705,4.45959,4.96721,11176.2,8.95978,7.67981,166.476,0.479988,0.959976,0.879978,2.63993,0.39999,0.479988,175.996,2.39994,1.59996,179.995,124.477
27-30,Thursday,12/09/2019,R,2,female,Bro.Ora,9,1,HA_T4,Treatment,a7439,,Novel,Predator,Social,Aggression,456.701,2.53729,4.92751,11086.9,101.037,2.63993,164.956,2.47994,1.75996,2.47994,2.39994,0,3.27992,169.036,6.23984,4.71988,179.995,50.9587
27-30,Thursday,12/09/2019,R,2,male,Gre.Bro,10,1,HA_T4,Treatment,a7018,,Novel,Predator,Social,Aggression,1622.04,9.01157,14.1953,31939.5,1.11997,39.279,29.6793,21.8395,25.5994,13.4397,30.8792,0,19.2795,88.8778,65.4384,25.6794,179.995,167.036
27-30,Friday,13/09/2019,R,2,male,Pur.Yel,1,1,HA_C1,Control,a7272,,Novel,Predator,Social,Aggression,1758.61,9.77028,11.8211,26597.4,0,28.5593,74.7981,13.3597,13.5197,17.5196,16.1596,3.19992,12.8797,114.397,36.8791,28.7193,179.995,168.316
27-30,Friday,13/09/2019,R,2,male,Gre.Yel,2,1,HA_C1,Control,a6859,,Novel,Predator,Social,Aggression,1177.38,6.54118,8.12338,18277.6,8.79978,42.1589,103.437,6.15985,7.19982,4.0799,10.9597,0.239994,5.75986,152.556,19.3595,8.0798,179.995,137.597
27-30,Friday,13/09/2019,R,2,male,Ora.Bro,3,1,HA_C1,Control,a7152,,Novel,Predator,Social,Aggression,1525.08,8.48795,13.8297,31075.3,27.6793,29.3593,82.7979,5.27987,3.9999,10.8797,5.59986,33.6792,7.9998,115.837,13.5197,50.2387,179.995,140.556
27-30,Friday,13/09/2019,R,2,female,Red.Pin,4,1,HA_T1,Treatment,a6894,,Novel,Predator,Social,Aggression,742.617,4.12576,4.59178,10331.5,89.8378,8.1598,171.036,0,0,0,0.79998,0,0,179.995,0,0,179.995,78.718
27-30,Friday,13/09/2019,R,2,female,_.Pur,5,1,HA_T1,Treatment,a6825,,Novel,Predator,Social,Aggression,1221.5,6.78626,16.0959,36215.8,4.47989,22.9594,57.7586,13.3597,13.5997,18.9595,12.7997,24.2394,16.3196,88.8778,38.399,52.7187,179.995,160.156
27-30,Friday,13/09/2019,R,2,male,Ora.Pin,6,1,HA_C2,Control,a7408,,Novel,Predator,Social,Aggression,1639.61,9.11726,9.31102,20940.5,0,31.5192,100.157,6.95983,8.95978,10.3997,13.6797,2.23994,5.75986,141.036,21.8395,16.7996,179.995,170.556
27-30,Friday,13/09/2019,R,2,male,Ora.Bro,7,1,HA_C2,Control,a6967,,Novel,Predator,Social,Aggression,1257.37,6.98558,7.32927,16490.9,6.07985,22.4794,127.437,5.11987,5.75986,3.75991,11.0397,0,4.39989,157.836,15.2796,6.71983,179.995,154.956
27-30,Friday,13/09/2019,R,2,female,Ora.Ora,8,1,HA_C2,Control,a7486,,Novel,Predator,Social,Aggression,691.447,3.84147,12.6864,28544.5,109.437,6.39984,116.477,3.27992,3.11992,14.6396,3.75991,26.3993,5.91985,125.437,8.87978,45.6789,179.995,62.5584
27-30,Friday,13/09/2019,R,2,male,Bro.Gre,9,1,HA_T2,Treatment,a7724,,Novel,Predator,Social,Aggression,1665.62,9.2537,11.6675,26251.8,0,35.8391,71.2782,10.9597,11.5197,15.9996,19.2795,3.51991,11.5997,120.637,32.3192,27.0393,179.995,178.236
27-30,Friday,13/09/2019,R,2,female,Red.Ora,10,1,HA_T2,Treatment,a7089,,Novel,Predator,Social,Aggression,1361.56,7.56439,13.6748,30768.3,0,27.6793,50.5587,16.9596,18.8795,18.1595,25.9993,10.0797,11.6797,95.1976,48.8788,35.9191,179.995,174.396
6-Sep,Thursday,12/09/2019,S,3,male,Pur_,1,1,HA_C3,Control,a7730,,Aggression,Predator,Social,Novel,1447.39,8.04124,10.4519,23516.9,0.159996,38.879,76.2381,10.2397,11.1197,10.5597,21.9994,1.83995,9.11977,130.557,31.1992,18.2395,179.995,163.596
6-Sep,Thursday,12/09/2019,S,3,female,Red.Whi,2,1,HA_C3,Control,a7322,,Aggression,Predator,Social,Novel,599.967,3.33323,5.14911,11585.5,21.9994,0.959976,179.036,0,0,0,0,0,0,179.995,0,0,179.995,107.037
6-Sep,Thursday,12/09/2019,S,3,female,Whi.Pin,3,1,HA_C3,Control,a7232,,Aggression,Predator,Social,Novel,440.849,2.44922,7.92907,17840.4,101.037,107.997,64.9584,0.719982,1.11997,0.879978,2.15995,0,2.15995,174.716,2.63993,2.63993,179.995,59.7585
6-Sep,Thursday,12/09/2019,S,3,male,Bla.Blu,4,1,HA_T3,Treatment,a6808,,Aggression,Predator,Social,Novel,1536.43,8.53592,11.9459,26878.2,2.23994,24.8794,77.2781,22.5594,11.1997,13.2797,14.8796,0,15.9196,112.797,44.4789,22.7194,179.995,154.556
6-Sep,Thursday,12/09/2019,S,3,female,Red.Red,5,1,HA_T3,Treatment,a8063,,Aggression,Predator,Social,Novel,1009.76,5.60991,7.54308,16971.9,16.8796,22.4794,129.357,4.55989,5.03987,4.87988,9.99975,0,3.67991,158.716,13.9197,7.35982,179.995,137.117
6-Sep,Thursday,12/09/2019,S,3,female,Pin.Bla,6,1,HA_C4,Control,a8045,,Aggression,Predator,Social,Novel,1392.79,7.73793,10.3884,23373.8,0,38.079,74.7181,9.59976,13.1197,8.95978,22.7194,4.39989,8.39979,128.797,32.5592,18.6395,179.995,175.116
6-Sep,Thursday,12/09/2019,S,3,female,Blu.Bla,7,1,HA_C4,Control,a7201,,Aggression,Predator,Social,Novel,712.128,3.95637,5.16324,11617.3,0.079998,7.27982,160.476,3.43991,2.15995,0.559986,2.63993,0,3.43991,169.436,7.75981,2.79993,179.995,125.997
6-Sep,Thursday,12/09/2019,S,3,male,Whi.Ora,8,1,HA_C4,Control,a7184,,Aggression,Predator,Social,Novel,1083.63,6.02032,5.99897,13497.7,7.27982,29.4393,136.237,1.43996,3.03992,2.31994,5.67986,0,1.83995,169.356,7.11982,3.51991,179.995,153.996
6-Sep,Thursday,12/09/2019,S,3,male,Whi.Pur,9,1,HA_T4,Treatment,a7180,,Aggression,Predator,Social,Novel,1593.02,8.8503,10.6429,23946.5,0.079998,24.5594,101.277,7.27982,6.47984,14.3196,10.8797,6.79983,8.39979,134.237,19.1195,26.6393,179.995,171.116
